10.83148677,0.806
10.88270762,0.685
10.93441521,0.3481
10.98661651,0.028
11.0393185,0.016
11.09252866,0.2271
11.14625426,0.5599
11.20050282,0.699
11.25528189,0.76
11.31059955,0.787
11.36646364,0.798
11.42288231,0.804
11.47986372,0.804
11.5374166,0.798
11.59554946,0.789
11.65427111,0.774
11.71359039,0.772
11.77351677,0.783
11.83405946,0.802
11.89522802,0.827
11.95703207,0.84
12.01948185,0.861
